nw,birds,PDsum,PD,pdint,pdint.b,ctrb.pdint,ctrbpdint.b,compl,netcode,database,human_impact,Realm,birds.1,NicheBreadth,NichePosition,ED,DR,birds1,family,Beak.Length_Culmen,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,hwi,Tail.Length,Beak.Width,Mass,Range.Size,Mass_log,Range.Size_log,pdint.b_log,Beak.Width_log
1,Formicivora rufa,5158.44,1365.41,135.76,18.89,0.0263,0.0138,0.1391,309,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF,0.118,Neotropical,Formicivora rufa,0.415975362,-1.255688644,4.69450089986639,0.247885294913551,Formicivora rufa,Thamnophilidae,16.5,3.6,20.9,51.3,3.2,6,56.2,3.3,10.8,4090899.87,1.0334237554869496,6.611818849716253,1.2762319579218335,0.5185139398778874
1,Gnorimopsar chopi,5158.44,1365.41,390.1,77.81,0.0756,0.057,0.1995,309,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF,0.118,Neotropical,Gnorimopsar chopi,0.613138582,-1.077474074,6.13631639575309,0.169819913617365,Gnorimopsar chopi,Icteridae,25.1,9.1,32.8,124.2,25.6,21.1,87.9,6.4,65.9,5930564.57,1.8188854145940099,6.773096038720866,1.8910354153153108,0.8061799739838872
1,Icterus cayanensis,5158.44,1365.41,135.76,36.91,0.0263,0.027,0.2719,309,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF,0.118,Neotropical,Icterus cayanensis,1.765443908,-1.899044807,2.71445497138521,0.396474908644153,Icterus cayanensis,Icteridae,23.2,5.8,23.2,98.6,15.3,15.6,97.4,4.3,35.4,4104473.13,1.5490032620257879,6.6132574168953955,1.567144045195657,0.6334684555795865
1,Megarynchus pitangua,5158.44,1365.41,135.76,40,0.0263,0.0293,0.2947,309,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF,0.118,Neotropical,Megarynchus pitangua,1.761544433,-1.551677778,7.93697672163118,0.132998077629406,Megarynchus pitangua,Tyrannidae,33.7,10.4,19.2,113.5,26.6,23.3,85.8,13.9,69.9,13243099.5,1.8444771757456815,7.1219896420681765,1.6020599913279623,1.1430148002540952
1,Melanerpes candidus,5158.44,1365.41,135.76,42.74,0.0263,0.0313,0.3148,309,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF,0.118,Neotropical,Melanerpes candidus,0.860294209,-1.098771524,6.58864300924814,0.184482026453575,Melanerpes candidus,Picidae,34.7,8.1,24.6,157.2,48.4,30.8,96.5,7.7,108,5535970.53,2.03342375548695,6.743193769546164,1.6308345178280506,0.8864907251724818
1,Mimus saturninus,5158.44,1365.41,259.49,47.55,0.0503,0.0348,0.1832,309,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF,0.118,Neotropical,Mimus saturninus,1.015574121,-0.961284196,4.15491003018729,0.247589221961602,Mimus saturninus,Mimidae,25.1,6.4,34.2,114.7,22.4,19.5,123.2,5.3,63.7,7198431.03,1.8041394323353503,6.857237847922059,1.6771505212734328,0.724275869600789
1,Neothraupis fasciata,5158.44,1365.41,612.7,142.94,0.1188,0.1047,0.2333,309,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF,0.118,Neotropical,Neothraupis fasciata,0.189446708,-1.131081851,6.47099644655833,0.171683228162837,Neothraupis fasciata,Thraupidae,17.7,7.2,22.8,71.5,11.4,16.2,62.6,5,26.8,2242410.57,1.4281347940287887,6.350715131881134,2.155153777765148,0.6989700043360189
1,Patagioenas picazuro,5158.44,1365.41,135.76,17.18,0.0263,0.0126,0.1266,309,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF,0.118,Neotropical,Patagioenas picazuro,0.831943087,-0.869235205,4.22686261870847,0.268437757755178,Patagioenas picazuro,Columbidae,25.3,6.7,30.3,218.2,81.9,37.6,131.8,4.8,279,5829252.93,2.4456042032735974,6.765612899670136,1.2350231594952235,0.6812412373755872
1,Pitangus sulphuratus,5158.44,1365.41,252.14,68.07,0.0489,0.0499,0.27,309,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF,0.118,Neotropical,Pitangus sulphuratus,2.927218273,-1.297309143,11.1329168173642,0.0929282159478185,Pitangus sulphuratus,Tyrannidae,29.3,9.1,25.8,111.9,20.6,18.1,84.8,10.1,62.9,16133982.75,1.7986506454452689,7.207741588271764,1.8329557506045984,1.0043213737826426
1,Saltator similis,5158.44,1365.41,135.76,25.24,0.0263,0.0185,0.1859,309,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF,0.118,Neotropical,Saltator similis,0.372929417,-1.062228756,2.08119718752901,0.526969994702484,Saltator similis,Thraupidae,20.3,11.2,23.9,99.8,15,15.1,94,7.9,43.3,3782501.25,1.6364878963533653,6.577779080216179,1.4020893505720966,0.8976270912904415
1,Schistochlamys ruficapillus,5158.44,1365.41,271.52,73.77,0.0526,0.054,0.2717,309,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF,0.118,Neotropical,Schistochlamys ruficapillus,0.329003691,-1.175103362,4.00488208669327,0.266781672438759,Schistochlamys ruficapillus,Thraupidae,16,9.2,23.5,81,13.5,16.7,71.4,6.4,31.2,2412337.05,1.4941545940184429,6.382437987020629,1.8678797834583796,0.8061799739838872
1,Tangara cayana,5158.44,1365.41,297.34,89.45,0.0576,0.0655,0.3008,309,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF,0.118,Neotropical,Tangara cayana,1.146837051,-1.409963368,1.97885471357602,0.541620706310633,Tangara cayana,Thraupidae,13,6,16.8,71.6,13,17.5,52,5,18,1467704.42,1.255272505103306,6.1666386021140145,1.9515803449033917,0.6989700043360189
1,Thraupis palmarum,5158.44,1365.41,750.4,291.27,0.1455,0.2133,0.3882,309,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF,0.118,Neotropical,Thraupis palmarum,2.201483631,-1.60704382,2.65502618457439,0.402724932004805,Tangara palmarum,Thraupidae,15,6.5,20.7,92.5,20.4,21.9,70.4,5.9,39,12189499.37,1.591064607026499,7.085985869251588,2.4642957558072043,0.7708520116421442
1,Turdus amaurochalinus,5158.44,1365.41,135.76,31.03,0.0263,0.0227,0.2286,309,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF,0.118,Neotropical,Turdus amaurochalinus,1.237331591,-1.051119726,3.73414383397608,0.277619447125365,Turdus amaurochalinus,Turdidae,24.2,6.2,32.1,116.1,27.3,23.4,95.7,5,57.9,3768538.37,1.7626785637274363,6.576172941471796,1.4917817755841658,0.6989700043360189
1,Turdus leucomelas,5158.44,1365.41,259.49,70.2,0.0503,0.0514,0.2705,309,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF,0.118,Neotropical,Turdus leucomelas,1.274447242,-1.420069445,5.39345312177733,0.19450590089162,Turdus leucomelas,Turdidae,22.2,6,32.4,111.6,24.8,22.4,92.1,5.1,69.1,7690463.38,1.8394780473741983,6.885952508502869,1.8463371121298053,0.7075701760979364
1,Tyrannus albogularis,5158.44,1365.41,254.34,33.68,0.0493,0.0247,0.1324,309,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF,0.118,Neotropical,Tyrannus albogularis,1.516555338,-1.721883766,3.20006468304004,0.420517280194667,Tyrannus albogularis,Tyrannidae,23.4,6.4,17.8,105.8,28.8,27.1,88.8,8.4,37.1,4233971.75,1.5693739096150459,6.626747955983808,1.5273720828276118,0.9242792860618817
1,Tyrannus melancholicus,5158.44,1365.41,589.11,145.27,0.1142,0.1064,0.2466,309,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF,0.118,Neotropical,Tyrannus melancholicus,3.007612386,-1.311171364,2.31474021469233,0.478147108471835,Tyrannus melancholicus,Tyrannidae,23.5,7.4,18.7,108.8,25.5,23.7,91.9,9.7,37.4,16505803.88,1.57287160220048,7.217636680568565,2.1621759365301627,0.9867717342662449
1,Tyrannus savana,5158.44,1365.41,135.76,17.18,0.0263,0.0126,0.1266,309,Messeder_et_al._2020_-_Interaction_dataset_NW 020 NF,0.118,Neotropical,Tyrannus savana,3.605364365,-1.375265992,2.96993131939014,0.379578138375248,Tyrannus savana,Tyrannidae,20.1,5.4,17.9,105.6,34.2,32,215,6.5,31.9,8167916.45,1.503790683057181,6.912111286682975,1.2350231594952235,0.8129133566428556
1,Erithacus rubecula,1535.16,351.5,337.22,82.66,0.2197,0.2352,0.2451,312,Messeder_et_al._2020_-_Interaction_dataset_NW 024 F,0.209,Neotropical,Erithacus rubecula,0.549256073,0.444044802,15.1153530623078,0.0716395518286283,Erithacus rubecula,Muscicapidae,14,3.3,24.5,71.6,14.2,19.9,56.9,2.9,17.7,10001378.73,1.2479732663618066,7.000059873355739,1.9172954009456893,0.4623979978989561
1,Phoenicurus phoenicurus,1535.16,351.5,123.73,20.62,0.0806,0.0587,0.1667,312,Messeder_et_al._2020_-_Interaction_dataset_NW 024 F,0.209,Neotropical,Phoenicurus phoenicurus,3.332841969,0.376560175,6.97603884979277,0.148899180476742,Phoenicurus phoenicurus,Muscicapidae,13.9,3.4,21.6,77.9,20.2,25.8,58,3.3,14.6,14485113.51,1.1643528557844371,7.160921902824108,1.3142886609474977,0.5185139398778874
1,Sturnus vulgaris,1535.16,351.5,123.73,20.62,0.0806,0.0587,0.1667,312,Messeder_et_al._2020_-_Interaction_dataset_NW 024 F,0.209,Neotropical,Sturnus vulgaris,1.9451504,0.468603155,5.63303742545295,0.181427602613337,Sturnus vulgaris,Sturnidae,30.2,6.5,29,128.3,49.2,38.4,65.8,6.6,77.1,17082191.68,1.887054378050957,7.232543590794809,1.3142886609474977,0.8195439355418687
1,Sylvia atricapilla,1535.16,351.5,351.5,87.42,0.229,0.2487,0.2487,312,Messeder_et_al._2020_-_Interaction_dataset_NW 024 F,0.209,Neotropical,Sylvia atricapilla,2.422965045,0.060701022,13.4492787921155,0.0779122705587594,Sylvia atricapilla,Sylviidae,15.2,3.4,20.8,75.9,20.5,27,62.2,3.2,16.7,8628077.66,1.2227164711475833,6.935914045465936,1.9416108021536338,0.505149978319906
1,Sylvia borin,1535.16,351.5,247.47,52.75,0.1612,0.1501,0.2131,312,Messeder_et_al._2020_-_Interaction_dataset_NW 024 F,0.209,Neotropical,Sylvia borin,3.611041333,-0.056587484,11.3143339474581,0.0933488597903616,Sylvia borin,Sylviidae,15.1,3.6,20.1,78.7,23.6,30,57.9,3.5,18.2,9648408.47,1.2600713879850747,6.984455681250459,1.7222224639697303,0.5440680443502757
1,Sylvia melanocephala,1535.16,351.5,351.5,87.42,0.229,0.2487,0.2487,312,Messeder_et_al._2020_-_Interaction_dataset_NW 024 F,0.209,Neotropical,Sylvia melanocephala,1.671567177,-0.062708198,4.2343896888447,0.24859734531647,Sylvia melanocephala,Sylviidae,13.7,3,20.4,58.7,10.5,18,61.3,2.9,11.7,1781820.85,1.0681858617461617,6.250864036531593,1.9416108021536338,0.4623979978989561
1,Erithacus rubecula,2206.56,713.72,713.72,272.26,0.3235,0.3815,0.3815,313,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F,0.426,Neotropical,Erithacus rubecula,0.549256073,0.444044802,15.1153530623078,0.0716395518286283,Erithacus rubecula,Muscicapidae,14,3.3,24.5,71.6,14.2,19.9,56.9,2.9,17.7,10001378.73,1.2479732663618066,7.000059873355739,2.434983840181938,0.4623979978989561
1,Phoenicurus phoenicurus,2206.56,713.72,135.76,22.63,0.0615,0.0317,0.1667,313,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F,0.426,Neotropical,Phoenicurus phoenicurus,3.332841969,0.376560175,6.97603884979277,0.148899180476742,Phoenicurus phoenicurus,Muscicapidae,13.9,3.4,21.6,77.9,20.2,25.8,58,3.3,14.6,14485113.51,1.1643528557844371,7.160921902824108,1.3546845539547285,0.5185139398778874
1,Prunella modularis,2206.56,713.72,135.76,22.63,0.0615,0.0317,0.1667,313,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F,0.426,Neotropical,Prunella modularis,0.758346874,0.392107653,3.60516625224889,0.355819382404741,Prunella modularis,Prunellidae,14,3.6,20.4,69.1,14.7,21.2,59.6,3.7,20.2,6779516.3,1.3053513694466237,6.831198709245439,1.3546845539547285,0.568201724066995
1,Sylvia atricapilla,2206.56,713.72,597.34,214.07,0.2707,0.2999,0.3584,313,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F,0.426,Neotropical,Sylvia atricapilla,2.422965045,0.060701022,13.4492787921155,0.0779122705587594,Sylvia atricapilla,Sylviidae,15.2,3.4,20.8,75.9,20.5,27,62.2,3.2,16.7,8628077.66,1.2227164711475833,6.935914045465936,2.3305558090629956,0.505149978319906
1,Sylvia borin,2206.56,713.72,135.76,22.63,0.0615,0.0317,0.1667,313,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F,0.426,Neotropical,Sylvia borin,3.611041333,-0.056587484,11.3143339474581,0.0933488597903616,Sylvia borin,Sylviidae,15.1,3.6,20.1,78.7,23.6,30,57.9,3.5,18.2,9648408.47,1.2600713879850747,6.984455681250459,1.3546845539547285,0.5440680443502757
1,Sylvia melanocephala,2206.56,713.72,488.21,159.51,0.2213,0.2235,0.3267,313,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F,0.426,Neotropical,Sylvia melanocephala,1.671567177,-0.062708198,4.2343896888447,0.24859734531647,Sylvia melanocephala,Sylviidae,13.7,3,20.4,58.7,10.5,18,61.3,2.9,11.7,1781820.85,1.0681858617461617,6.250864036531593,2.202787915033841,0.4623979978989561
1,Copsychus malabaricus,4290.55,1867.21,135.91,32.53,0.0317,0.0174,0.2394,314,Messeder_et_al._2020_-_Interaction_dataset_NW 028 NF,0.005,Neotropical,Copsychus malabaricus,4.264693868,-1.74659955,4.40583568389594,0.234322779422323,Kittacincla albiventris,Muscicapidae,19.2,4.7,25.7,87.2,14.7,16.7,107,4.1,29.2,5202.95,1.4653828514484182,3.7162496523752924,1.5122840632818535,0.6127838567197355
1,Leiothrix lutea,4290.55,1867.21,1381.14,595.43,0.3219,0.3189,0.4311,314,Messeder_et_al._2020_-_Interaction_dataset_NW 028 NF,0.005,Neotropical,Leiothrix lutea,5.685213714,-0.54000401,6.45216450146522,0.160946588692795,Leiothrix lutea,Leiotrichidae,13.7,4.6,23.7,68.2,8.6,12.8,59.2,3.5,21.4,2885282.76,1.3304137733491908,6.460188380781249,2.7748307122492863,0.5440680443502757
1,Pycnonotus cafer,4290.55,1867.21,259.65,84.82,0.0605,0.0454,0.3267,314,Messeder_et_al._2020_-_Interaction_dataset_NW 028 NF,0.005,Neotropical,Pycnonotus cafer,3.234528759,-1.048979946,9.53446081222733,0.131521371339133,Pycnonotus cafer,Pycnonotidae,19.4,5.3,21.3,94.5,15.7,16.5,86.2,4.8,42.9,4173278.58,1.6324572921847242,6.6204773762570195,1.9284982681236909,0.6812412373755872
1,Pycnonotus jocosus,4290.55,1867.21,1003.09,370.06,0.2338,0.1982,0.3689,314,Messeder_et_al._2020_-_Interaction_dataset_NW 028 NF,0.005,Neotropical,Pycnonotus jocosus,4.245391341,-1.235996864,6.67759561779064,0.165942717446885,Pycnonotus jocosus,Pycnonotidae,17.5,4.8,20.5,86.8,12.4,14.2,88.1,4.5,29.5,5185044.87,1.469822015978163,6.7147525190103226,2.568272144489586,0.6532125137753437
1,Stigmatopelia chinensis,4290.55,1867.21,135.91,30.28,0.0317,0.0162,0.2228,314,Messeder_et_al._2020_-_Interaction_dataset_NW 028 NF,0.005,Neotropical,Stigmatopelia chinensis,5.382153395,-1.133611841,12.2853542904261,0.0831703834054235,Spilopelia chinensis,Columbidae,19.9,3.5,19.9,138.8,42,30.3,127.3,3.5,159,7371539.16,2.2013971243204513,6.867558176991298,1.4811558708280352,0.5440680443502757
1,Zosterops japonicus,4290.55,1867.21,1374.85,754.09,0.3204,0.4039,0.5485,314,Messeder_et_al._2020_-_Interaction_dataset_NW 028 NF,0.005,Neotropical,Zosterops japonicus,2.082928322,-0.605532055,1.09047173567422,1.07670772419899,Zosterops japonicus,Zosteropidae,13.4,2.9,17.1,56.8,11.3,19.9,41.6,2.8,11.3,605081.06,1.0530784434834197,5.781813559036837,2.8774231816400766,0.4471580313422192
1,Cardinalis cardinalis,4029.31,1317.3,123.73,15.34,0.0307,0.0116,0.124,315,Messeder_et_al._2020_-_Interaction_dataset_NW 029 F,0.054,Neotropical,Cardinalis cardinalis,0.432733707,-0.157813565,7.24592606712082,0.141341030715069,Cardinalis cardinalis,Cardinalidae,17.6,12.3,24.5,93.5,14.2,15.5,101.8,9.3,42.6,5834572.06,1.6294095991027189,6.766009007974169,1.1858253596129622,0.9684829485539351
1,Cettia diphone,4029.31,1317.3,123.73,19.2,0.0307,0.0146,0.1552,315,Messeder_et_al._2020_-_Interaction_dataset_NW 029 F,0.054,Neotropical,Cettia diphone,0.619549939,0.020331711,4.86741507037336,0.230728376276996,Horornis diphone,Scotocercidae,16.6,4,25,60.6,8.5,14.3,59.8,3.4,13.3,415764.25,1.1238516409670858,5.618847143256102,1.2833012287035497,0.5314789170422551
1,Copsychus malabaricus,4029.31,1317.3,242.31,34.03,0.0601,0.0258,0.1404,315,Messeder_et_al._2020_-_Interaction_dataset_NW 029 F,0.054,Neotropical,Copsychus malabaricus,4.264693868,-1.74659955,4.40583568389594,0.234322779422323,Kittacincla albiventris,Muscicapidae,19.2,4.7,25.7,87.2,14.7,16.7,107,4.1,29.2,5202.95,1.4653828514484182,3.7162496523752924,1.5318619490958094,0.6127838567197355
1,Geopelia striata,4029.31,1317.3,123.73,15.34,0.0307,0.0116,0.124,315,Messeder_et_al._2020_-_Interaction_dataset_NW 029 F,0.054,Neotropical,Geopelia striata,3.124183734,-1.970282432,10.0654530563148,0.118926848653427,Geopelia striata,Columbidae,17.2,2.9,15.5,97,27.1,27.7,95,2.5,56.6,1047872.82,1.7528164311882715,6.02030857565924,1.1858253596129622,0.3979400086720376
1,Leiothrix lutea,4029.31,1317.3,902.52,340.88,0.224,0.2588,0.3777,315,Messeder_et_al._2020_-_Interaction_dataset_NW 029 F,0.054,Neotropical,Leiothrix lutea,5.685213714,-0.54000401,6.45216450146522,0.160946588692795,Leiothrix lutea,Leiotrichidae,13.7,4.6,23.7,68.2,8.6,12.8,59.2,3.5,21.4,2885282.76,1.3304137733491908,6.460188380781249,2.532601521192397,0.5440680443502757
1,Paroaria coronata,4029.31,1317.3,123.73,15.34,0.0307,0.0116,0.124,315,Messeder_et_al._2020_-_Interaction_dataset_NW 029 F,0.054,Neotropical,Paroaria coronata,0.568369061,-0.678557494,3.84833117901798,0.270734129304409,Paroaria coronata,Thraupidae,16.8,8.5,25.3,98.6,17.3,17.6,85.8,6.2,37.8,2390719.02,1.5774917998372253,6.378528536703732,1.1858253596129622,0.7923916894982539
1,Pycnonotus cafer,4029.31,1317.3,358.1,96.01,0.0889,0.0729,0.2681,315,Messeder_et_al._2020_-_Interaction_dataset_NW 029 F,0.054,Neotropical,Pycnonotus cafer,3.234528759,-1.048979946,9.53446081222733,0.131521371339133,Pycnonotus cafer,Pycnonotidae,19.4,5.3,21.3,94.5,15.7,16.5,86.2,4.8,42.9,4173278.58,1.6324572921847242,6.6204773762570195,1.9823164696920652,0.6812412373755872
1,Pycnonotus jocosus,4029.31,1317.3,808.41,280.46,0.2006,0.2129,0.3469,315,Messeder_et_al._2020_-_Interaction_dataset_NW 029 F,0.054,Neotropical,Pycnonotus jocosus,4.245391341,-1.235996864,6.67759561779064,0.165942717446885,Pycnonotus jocosus,Pycnonotidae,17.5,4.8,20.5,86.8,12.4,14.2,88.1,4.5,29.5,5185044.87,1.469822015978163,6.7147525190103226,2.4478709296990484,0.6532125137753437
1,Stigmatopelia chinensis,4029.31,1317.3,123.73,19.2,0.0307,0.0146,0.1552,315,Messeder_et_al._2020_-_Interaction_dataset_NW 029 F,0.054,Neotropical,Stigmatopelia chinensis,5.382153395,-1.133611841,12.2853542904261,0.0831703834054235,Spilopelia chinensis,Columbidae,19.9,3.5,19.9,138.8,42,30.3,127.3,3.5,159,7371539.16,2.2013971243204513,6.867558176991298,1.2833012287035497,0.5440680443502757
1,Zosterops japonicus,4029.31,1317.3,1099.3,481.49,0.2728,0.3655,0.438,315,Messeder_et_al._2020_-_Interaction_dataset_NW 029 F,0.054,Neotropical,Zosterops japonicus,2.082928322,-0.605532055,1.09047173567422,1.07670772419899,Zosterops japonicus,Zosteropidae,13.4,2.9,17.1,56.8,11.3,19.9,41.6,2.8,11.3,605081.06,1.0530784434834197,5.781813559036837,2.682587271751482,0.4471580313422192
1,Acridotheres cristatellus,357.46,40.31,10.86,0.57,0.0304,0.0142,0.0528,317,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F,0.244,Neotropical,Acridotheres cristatellus,2.78157015,-0.749431969,0.904087041283535,1.14402137291372,Acridotheres cristatellus,Sturnidae,27.1,8.1,38.1,134,32.1,24.1,81.2,6.1,116.3,3073262.93,2.0655797147284485,6.487599717484924,-0.24412514432750865,0.785329835010767
1,Acridotheres grandis,357.46,40.31,21.99,1.5,0.0615,0.0373,0.0683,317,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F,0.244,Neotropical,Acridotheres grandis,4.383603306,-1.446594971,0.904087041283535,1.14402137291372,Acridotheres grandis,Sturnidae,25.9,7.9,36.5,134.6,33.5,24.9,77.2,6.6,98.9,1707140.6,1.9951962915971795,6.2322692910558954,0.17609125905568124,0.8195439355418687
1,Aplonis panayensis,357.46,40.31,21.73,1.48,0.0608,0.0367,0.0681,317,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F,0.244,Neotropical,Aplonis panayensis,3.088028318,-2.226569634,2.91101969768093,0.377251022987383,Aplonis panayensis,Sturnidae,22.2,6.3,21.8,95.5,33.2,34.9,59.4,5.2,56.2,2145170.85,1.749736315569061,6.33146188685053,0.17026171539495738,0.7160033436347992
1,Copsychus saularis,357.46,40.31,11.13,0.6,0.0311,0.0148,0.0537,317,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F,0.244,Neotropical,Copsychus saularis,4.588827067,-1.325132197,2.15632863675559,0.484803413453712,Copsychus saularis,Muscicapidae,23.2,5.8,29.5,97.5,18.7,19.1,84,5.4,36,9009660.2,1.5563025007672873,6.954708411839464,-0.2218487496163564,0.7323937598229685
1,Dendrocitta formosae,357.46,40.31,21.99,1.5,0.0615,0.0373,0.0683,317,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F,0.244,Neotropical,Dendrocitta formosae,4.084140075,-0.807914662,6.95990751503441,0.183386613203837,Dendrocitta formosae,Corvidae,34,14.7,30.2,141.1,22.8,16,200.7,11.7,102.7,3328585.52,2.0115704435972783,6.522259719583308,0.17609125905568124,1.0681858617461617
1,Dicaeum concolor,357.46,40.31,10.86,0.58,0.0304,0.0144,0.0536,317,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F,0.244,Neotropical,Dicaeum concolor,6.138842135,-1.283171663,6.22590931051463,0.178102874318109,Dicaeum concolor,Dicaeidae,10.9,3,11.8,47.2,9.5,20.3,26.2,2.7,6.2,221339.98,0.7923916894982539,5.34505986636815,-0.23657200643706275,0.43136376415898736
1,Hypsipetes leucocephalus,357.46,40.31,21.99,1.5,0.0615,0.0373,0.0683,317,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F,0.244,Neotropical,Hypsipetes leucocephalus,6.768784358,-0.773181904,3.03480147051854,0.351065659542984,Hypsipetes leucocephalus,Pycnonotidae,25.2,5.7,18,117.8,29.1,24.7,97.8,4.9,51.8,4614841.53,1.714329759745233,6.664156792289734,0.17609125905568124,0.6901960800285137
1,Megalaima nuchalis,357.46,40.31,21.99,1.5,0.0615,0.0373,0.0683,317,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F,0.244,Neotropical,Megalaima nuchalis,1.772700822,-1.587583471,1.93742416615938,0.593780555968857,Psilopogon nuchalis,Megalaimidae,23.5,10.3,25.8,100,17.5,17.8,62.2,8.4,87.7,19750.22,1.9429995933660404,4.295571937646219,0.17609125905568124,0.9242792860618817
1,Oriolus chinensis,357.46,40.31,10.86,0.58,0.0304,0.0144,0.0536,317,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F,0.244,Neotropical,Oriolus chinensis,6.422103435,-0.83576172,5.92892531995493,0.176962011854837,Oriolus chinensis,Oriolidae,35.8,11.1,26.8,150.9,43.8,29.1,98.8,10.8,82.6,5911861.17,1.9169800473203822,6.771724226839601,-0.23657200643706275,1.0334237554869496
1,Passer montanus,357.46,40.31,21.99,1.5,0.0615,0.0373,0.0683,317,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F,0.244,Neotropical,Passer montanus,6.390749846,0.495650301,6.40562869726148,0.184590368299431,Passer montanus,Passeridae,13.2,6.5,16.4,67.9,16.7,24.6,51,5.5,21.4,39069801.39,1.3304137733491908,7.591841203509241,0.17609125905568124,0.7403626894942439
1,Pycnonotus sinensis,357.46,40.31,40.31,19.82,0.1128,0.4916,0.4916,317,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F,0.244,Neotropical,Pycnonotus sinensis,1.678792561,-0.357854621,3.09841626849729,0.345894876756446,Pycnonotus sinensis,Pycnonotidae,17.9,4.9,21.6,86.7,17.8,20.8,82.1,4.4,34.2,3154277.75,1.534026106056135,6.498899932487292,1.2971036501492565,0.6434526764861874
1,Pycnonotus taivanus,357.46,40.31,21.73,1.48,0.0608,0.0367,0.0681,317,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F,0.244,Neotropical,Pycnonotus taivanus,1.894857525,-1.754908982,3.09841626849729,0.345894876756446,Pycnonotus taivanus,Pycnonotidae,16.7,5,19.8,88.1,15.1,17.2,79.6,4.9,26.1,7274.28,1.416640507338281,3.8617900138089536,0.17026171539495738,0.6901960800285137
1,Stigmatopelia chinensis,357.46,40.31,21.73,1.48,0.0608,0.0367,0.0681,317,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F,0.244,Neotropical,Stigmatopelia chinensis,5.382153395,-1.133611841,12.2853542904261,0.0831703834054235,Spilopelia chinensis,Columbidae,19.9,3.5,19.9,138.8,42,30.3,127.3,3.5,159,7371539.16,2.2013971243204513,6.867558176991298,0.17026171539495738,0.5440680443502757
1,Streptopelia orientalis,357.46,40.31,21.99,1.5,0.0615,0.0373,0.0683,317,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F,0.244,Neotropical,Streptopelia orientalis,3.643048053,0.634227961,5.53030721818976,0.186185817397048,Streptopelia orientalis,Columbidae,21.9,4,25.5,176.5,57.2,32.8,127.2,3.1,232.9,16926350.97,2.367169488534681,7.228563341782661,0.17609125905568124,0.4913616938342727
1,Sturnus nigricollis,357.46,40.31,10.86,0.57,0.0304,0.0142,0.0528,317,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F,0.244,Neotropical,Sturnus nigricollis,3.185365293,-1.119563951,5.40823573388915,0.188852634396519,Gracupica nigricollis,Sturnidae,32.4,7.9,41.7,158.1,41.3,26.2,95.4,6,156.9,2862924.75,2.1956229435869368,6.45680993304107,-0.24412514432750865,0.7781512503836436
1,Treron sieboldii,357.46,40.31,10.86,0.57,0.0304,0.0142,0.0528,317,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F,0.244,Neotropical,Treron sieboldii,1.57157567,-0.646437091,9.39550689073596,0.132864987448418,Treron sieboldii,Columbidae,22.7,5.6,23.3,182.6,68.6,37.6,118,5.1,245,2159328.24,2.3891660843645326,6.334318664560005,-0.24412514432750865,0.7075701760979364
